Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2021-05-26 03:07:04;2021-05-26 09:10:12;63%;91%;;0;7033;Normal;101.3;;41.7;21788.0;21352.2;435.8;2021-05-26 06:00:00;2021-05-26 06:30:00;true;0.0;32.0;No weather;
2021-05-28 02:21:53;2021-05-28 09:07:34;74%;89%;;0;4238;Normal;101.1;;34.9;24340.9;23854.1;486.8;2021-05-28 06:00:00;2021-05-28 06:30:00;true;0.0;32.0;No weather;
2021-05-29 01:32:33;2021-05-29 09:06:49;81%;93%;;0;5938;Normal;101.5;;37.0;27256.3;24803.2;1544.5;2021-05-29 06:00:00;2021-05-29 06:30:00;true;0.0;32.0;No weather;
2021-05-30 02:09:42;2021-05-30 09:05:00;71%;94%;;0;446;Normal;101.0;;43.9;24918.5;22011.4;2907.2;2021-05-30 06:00:00;2021-05-30 06:30:00;true;0.0;32.0;No weather;
2021-05-31 02:31:50;2021-05-31 09:00:54;64%;95%;;0;0;Normal;101.2;;48.4;23344.1;19998.1;466.9;2021-05-31 06:00:00;2021-05-31 06:30:00;true;0.0;32.0;No weather;
2021-06-01 02:10:48;2021-06-01 09:13:29;72%;95%;;0;3738;Normal;101.2;;43.6;25361.1;23670.3;1690.7;2021-06-01 06:00:00;2021-06-01 06:30:00;true;60.0;32.0;No weather;
2021-06-02 01:54:44;2021-06-02 09:00:52;72%;96%;;0;0;Normal;100.2;;44.5;25568.2;22670.5;511.4;2021-06-02 06:00:00;2021-06-02 06:30:00;true;0.0;32.0;No weather;
2021-06-03 01:43:48;2021-06-03 09:05:09;77%;96%;;0;1242;Normal;100.5;;40.0;26481.3;24186.3;529.6;2021-06-03 06:00:00;2021-06-03 06:30:00;true;0.0;32.0;No weather;
2021-06-04 02:11:37;2021-06-04 09:23:09;83%;96%;;0;4177;Normal;100.6;;27.0;25892.1;24770.1;1122.0;2021-06-04 06:00:00;2021-06-04 06:30:00;true;0.0;32.0;No weather;
2021-06-05 00:51:03;2021-06-05 09:25:53;100%;93%;;0;4239;Normal;100.6;;23.8;30890.1;28624.9;2265.3;2021-06-05 06:00:00;2021-06-05 06:30:00;true;0.0;32.0;No weather;
2021-06-06 01:30:09;2021-06-06 09:05:16;83%;91%;;0;1800;Normal;100.9;;35.2;27306.7;25577.3;1729.4;2021-06-06 06:00:00;2021-06-06 06:30:00;true;0.0;32.0;No weather;
2021-06-07 01:12:26;2021-06-07 09:10:04;95%;92%;;0;3264;Normal;100.2;;22.4;28658.0;24741.4;2006.1;2021-06-07 06:00:00;2021-06-07 06:30:00;true;0.0;32.0;No weather;
2021-06-09 01:02:52;2021-06-09 08:50:55;74%;96%;;0;0;Normal;100.9;;53.6;28083.3;22841.1;561.7;2021-06-09 06:00:00;2021-06-09 06:30:00;true;0.0;32.0;No weather;
2021-06-10 02:16:29;2021-06-10 09:05:56;76%;92%;;0;4783;Normal;101.0;;32.4;24567.4;23011.4;1555.9;2021-06-10 06:00:00;2021-06-10 06:30:00;true;0.0;32.0;No weather;
2021-06-11 01:56:15;2021-06-11 09:01:15;70%;92%;;0;7428;Normal;100.9;;47.5;25500.1;19635.1;850.0;2021-06-11 06:00:00;2021-06-11 06:30:00;true;0.0;32.0;No weather;
2021-06-13 02:37:25;2021-06-13 09:06:42;62%;95%;;0;4811;Normal;100.1;;51.9;23357.3;18608.0;467.1;2021-06-13 06:00:00;2021-06-13 06:30:00;true;0.0;32.0;No weather;
2021-06-14 02:42:45;2021-06-14 08:53:01;59%;95%;;0;0;Normal;100.5;;52.5;22216.7;19106.4;444.3;2021-06-14 06:00:00;2021-06-14 06:30:00;true;0.0;32.0;No weather;
2021-06-15 01:13:14;2021-06-15 09:07:40;77%;91%;;0;0;Normal;100.9;;50.2;28466.4;23247.6;569.3;2021-06-15 06:00:00;2021-06-15 06:30:00;false;0.0;32.0;No weather;
2021-06-16 03:19:13;2021-06-16 08:37:53;58%;87%;;0;7145;Normal;101.9;;35.5;19120.2;16443.4;382.4;2021-06-16 06:00:00;2021-06-16 06:30:00;true;0.0;32.0;No weather;
2021-06-17 02:23:46;2021-06-17 08:34:47;56%;85%;;0;0;Normal;101.4;;58.7;22260.5;16250.2;445.2;2021-06-17 06:00:00;2021-06-17 06:30:00;false;0.0;32.0;No weather;
2021-06-18 01:08:37;2021-06-18 08:37:19;85%;86%;;0;2191;Normal;101.0;;29.2;26922.0;22614.5;1076.9;2021-06-18 06:00:00;2021-06-18 06:30:00;true;0.0;32.0;No weather;
2021-06-19 01:49:56;2021-06-19 09:15:56;83%;90%;;0;0;Normal;101.0;;30.9;26760.4;24708.8;2051.6;2021-06-19 06:00:00;2021-06-19 06:30:00;true;0.0;32.0;No weather;
2021-06-20 01:51:30;2021-06-20 09:22:56;75%;92%;;0;0;Normal;100.7;;46.8;27086.1;21759.2;1896.0;2021-06-20 06:00:00;2021-06-20 06:30:00;true;0.0;32.0;No weather;
2021-06-21 02:23:32;2021-06-21 08:38:17;69%;92%;;0;450;Normal;100.4;;32.4;22484.8;20011.5;449.7;2021-06-21 06:00:00;2021-06-21 06:30:00;true;0.0;32.0;No weather;
2021-06-22 02:13:31;2021-06-22 09:10:22;69%;94%;;0;363;Normal;100.1;;48.3;25010.9;19425.1;833.7;2021-06-22 06:00:00;2021-06-22 06:30:00;true;0.0;32.0;No weather;
2021-06-23 02:08:47;2021-06-23 09:05:29;72%;94%;;0;0;Normal;100.1;;8160.5;25001.5;21084.6;500.0;2021-06-23 06:00:00;2021-06-23 06:30:00;true;0.0;32.0;No weather;
2021-06-24 00:58:48;2021-06-24 09:27:27;89%;93%;;0;0;Normal;100.6;;5859.4;30518.8;28484.2;712.1;2021-06-24 06:00:00;2021-06-24 06:30:00;true;60.0;32.0;No weather;
2021-06-25 02:31:08;2021-06-25 08:58:53;67%;90%;;0;0;Normal;100.8;;5917.9;23265.1;19077.4;1008.2;2021-06-25 06:00:00;2021-06-25 06:30:00;true;0.0;32.0;No weather;
2021-06-26 01:21:59;2021-06-26 09:10:47;84%;86%;;0;0;Normal;100.5;;4871.8;28128.2;23440.1;562.6;2021-06-26 06:00:00;2021-06-26 06:30:00;true;60.0;32.0;No weather;
2021-06-27 01:59:45;2021-06-27 09:04:55;79%;89%;;0;0;Normal;100.4;;5144.6;25509.3;20152.4;510.2;2021-06-27 06:00:00;2021-06-27 06:30:00;true;120.0;32.0;No weather;
2021-06-28 01:04:32;2021-06-28 08:17:50;79%;89%;;0;0;Normal;99.9;;5872.1;25998.3;20105.3;1213.3;2021-06-28 05:00:00;2021-06-28 05:30:00;true;120.0;32.0;No weather;
2021-06-29 02:41:14;2021-06-29 09:49:44;79%;85%;;0;0;Normal;99.5;;3064.4;25710.2;20139.6;1971.1;2021-06-29 07:00:00;2021-06-29 07:30:00;true;0.0;32.0;No weather;
2021-06-30 01:53:15;2021-06-30 09:06:42;79%;82%;;0;165;Normal;100.1;;7097.8;26007.6;20979.5;606.8;2021-06-30 06:00:00;2021-06-30 06:30:00;true;60.0;32.0;No weather;
2021-07-01 01:58:57;2021-07-01 08:53:38;72%;86%;;0;0;Normal;100.5;;6540.9;24880.8;18328.9;3317.4;2021-07-01 06:00:00;2021-07-01 06:30:00;false;0.0;32.0;No weather;
2021-07-02 02:55:17;2021-07-02 09:11:09;67%;91%;;0;5726;Normal;100.6;;5623.6;22551.9;18943.6;451.0;2021-07-02 06:00:00;2021-07-02 06:30:00;true;0.0;32.0;No weather;
2021-07-03 02:06:49;2021-07-03 09:11:05;79%;93%;;0;4765;Normal;100.6;;5810.4;25456.1;20958.8;509.1;2021-07-03 06:00:00;2021-07-03 06:30:00;true;120.0;32.0;No weather;
2021-07-04 02:51:26;2021-07-04 09:07:25;67%;92%;;0;0;Normal;100.4;;5204.9;22558.7;22107.6;451.2;2021-07-04 06:00:00;2021-07-04 06:30:00;true;0.0;32.0;No weather;
2021-07-05 02:05:15;2021-07-05 09:01:35;72%;93%;;0;4197;Normal;100.6;;6955.3;24979.6;21815.5;499.6;2021-07-05 06:00:00;2021-07-05 06:30:00;true;0.0;32.0;No weather;
2021-07-06 02:22:31;2021-07-06 10:15:03;84%;91%;;0;9166;Normal;100.8;;5275.1;28351.9;24099.1;661.5;2021-07-06 07:00:00;2021-07-06 07:30:00;true;0.0;32.0;No weather;
2021-07-07 02:25:26;2021-07-07 09:30:22;79%;91%;;0;0;Normal;100.4;;4865.0;25495.8;22436.3;2039.7;2021-07-07 06:00:00;2021-07-07 06:30:00;true;0.0;32.0;No weather;
2021-07-08 01:36:22;2021-07-08 09:05:36;79%;90%;;0;3835;Normal;100.8;;8037.2;26954.2;23809.5;808.6;2021-07-08 06:00:00;2021-07-08 06:30:00;true;0.0;32.0;No weather;
2021-07-09 02:37:30;2021-07-09 09:00:37;67%;91%;;0;0;Normal;100.9;;4361.3;22986.7;17240.0;1149.3;2021-07-09 06:00:00;2021-07-09 06:30:00;true;0.0;32.0;No weather;
2021-07-10 01:52:19;2021-07-10 09:07:16;79%;91%;;0;7558;Normal;100.9;;9521.5;26097.5;21573.9;522.0;2021-07-10 06:00:00;2021-07-10 06:30:00;true;0.0;32.0;No weather;
2021-07-11 02:34:48;2021-07-11 09:04:26;67%;92%;;0;0;Normal;101.1;;5672.3;23377.7;20650.3;2026.1;2021-07-11 06:00:00;2021-07-11 06:30:00;true;60.0;32.0;No weather;
2021-07-12 02:06:03;2021-07-12 09:14:43;79%;94%;;0;7397;Normal;100.9;;6551.8;25719.3;19032.3;1457.4;2021-07-12 06:00:00;2021-07-12 06:30:00;true;60.0;32.0;No weather;
2021-07-13 02:23:15;2021-07-13 09:10:09;72%;95%;;0;3895;Normal;100.8;;8029.1;24414.4;17090.1;3255.3;2021-07-13 06:00:00;2021-07-13 06:30:00;true;0.0;32.0;No weather;
2021-07-14 02:04:11;2021-07-14 08:58:24;72%;96%;;0;4875;Normal;100.7;;8042.8;24852.5;22201.6;497.1;2021-07-14 06:00:00;2021-07-14 06:30:00;true;0.0;32.0;No weather;
2021-07-15 02:44:31;2021-07-15 09:03:10;66%;95%;;0;4815;Normal;100.7;;34.9;22718.6;20371.0;454.4;2021-07-15 06:00:00;2021-07-15 06:30:00;true;60.0;32.0;No weather;
2021-07-16 01:23:27;2021-07-16 09:05:13;81%;93%;;0;0;Normal;100.7;;68.3;27706.0;22534.2;923.5;2021-07-16 06:00:00;2021-07-16 06:30:00;true;60.0;32.0;No weather;
2021-07-17 02:55:22;2021-07-17 09:20:07;67%;89%;;0;8405;Normal;100.8;;61.3;23085.1;18852.8;461.7;2021-07-17 06:00:00;2021-07-17 06:30:00;true;0.0;32.0;No weather;
2021-07-18 01:46:41;2021-07-18 09:27:28;81%;88%;;0;9032;Normal;101.0;;28.1;27647.2;26080.5;1566.7;2021-07-18 06:00:00;2021-07-18 06:30:00;true;0.0;32.0;No weather;
2021-07-19 02:01:00;2021-07-19 08:48:56;72%;89%;;0;0;Normal;101.0;;39.4;24475.6;20559.5;489.5;2021-07-19 06:00:00;2021-07-19 06:30:00;true;0.0;32.0;No weather;
2021-07-20 02:18:14;2021-07-20 09:12:37;73%;92%;;0;7943;Normal;101.0;;30.0;24862.3;22873.4;497.2;2021-07-20 06:00:00;2021-07-20 06:30:00;true;0.0;32.0;No weather;
2021-07-21 02:09:29;2021-07-21 02:58:05;9%;46%;;0;9724;Normal;101.0;;0.0;2916.1;2857.7;58.3;2021-07-21 06:00:00;2021-07-21 06:30:00;true;0.0;32.0;No weather;
2021-07-21 03:24:41;2021-07-21 09:23:24;63%;92%;;0;9724;Normal;101.0;;43.2;21523.2;18868.7;430.5;2021-07-21 06:00:00;2021-07-21 06:30:00;true;0.0;32.0;No weather;
2021-07-22 03:00:51;2021-07-22 08:54:13;62%;92%;;0;7839;Normal;101.2;;34.0;21201.9;20283.1;424.0;2021-07-22 06:00:00;2021-07-22 06:30:00;true;60.0;32.0;No weather;
2021-07-23 02:00:52;2021-07-23 08:06:34;64%;89%;;0;0;Normal;101.3;;34.6;21942.2;18065.8;438.8;2021-07-23 06:00:00;2021-07-23 06:30:00;true;0.0;32.0;No weather;
2021-07-24 01:29:14;2021-07-24 09:25:22;84%;87%;;0;0;Normal;101.4;;45.9;28568.2;23616.4;571.4;2021-07-24 06:00:00;2021-07-24 06:30:00;true;0.0;32.0;No weather;
2021-07-25 02:43:38;2021-07-25 08:36:05;62%;84%;;0;4843;Normal;100.9;;42.5;21147.0;16424.1;422.9;2021-07-25 06:00:00;2021-07-25 06:30:00;true;0.0;32.0;No weather;
2021-07-26 02:13:58;2021-07-26 04:50:55;28%;77%;;0;3391;Normal;100.7;;38.6;9417.3;7973.4;188.3;2021-07-26 06:00:00;2021-07-26 06:30:00;true;0.0;32.0;No weather;
2021-07-27 01:47:51;2021-07-27 09:07:20;77%;69%;;0;0;Normal;100.6;;62.4;26369.3;22941.3;527.4;2021-07-27 06:00:00;2021-07-27 06:30:00;true;0.0;32.0;No weather;
2021-07-30 01:15:59;2021-07-30 06:18:09;53%;72%;;0;5790;Normal;100.7;;44.1;18130.4;14081.3;362.6;2021-07-30 05:30:00;2021-07-30 06:00:00;true;0.0;32.0;No weather;
2021-07-31 02:46:07;2021-07-31 08:35:05;61%;68%;;0;5893;Normal;100.6;;41.8;20938.6;20519.9;418.8;2021-07-31 05:30:00;2021-07-31 06:00:00;true;0.0;32.0;No weather;
2021-08-01 02:45:13;2021-08-01 08:32:15;61%;84%;;0;4369;Normal;100.7;;29.3;20821.9;19572.6;416.4;2021-08-01 05:30:00;2021-08-01 06:00:00;true;0.0;32.0;No weather;
2021-08-02 02:18:07;2021-08-02 08:48:23;68%;87%;;0;143;Normal;101.0;;56.9;23416.6;17718.6;468.3;2021-08-02 05:30:00;2021-08-02 06:00:00;true;0.0;32.0;No weather;
2021-08-03 02:12:37;2021-08-03 08:57:23;71%;97%;;0;243;Normal;100.9;;40.3;24286.3;19671.9;485.7;2021-08-03 05:30:00;2021-08-03 06:00:00;true;0.0;32.0;No weather;
2021-08-04 01:49:36;2021-08-04 09:57:21;85%;93%;;0;3924;Normal;100.8;;66.8;29264.1;26045.0;585.3;2021-08-04 06:30:00;2021-08-04 07:00:00;true;0.0;32.0;No weather;
2021-08-05 01:51:57;2021-08-05 02:32:35;7%;49%;;0;0;Normal;100.4;;0.0;2437.6;2388.9;48.8;2021-08-05 00:30:00;2021-08-05 01:00:00;true;0.0;32.0;No weather;
2021-08-06 02:14:52;2021-08-06 08:38:58;67%;-1%;;0;5288;Normal;100.7;;40.0;23046.1;18667.3;460.9;2021-08-06 05:30:00;2021-08-06 06:00:00;true;0.0;32.0;No weather;
2021-08-08 02:53:57;2021-08-08 08:34:09;60%;21%;;0;6168;Normal;100.4;;28.3;20411.3;17893.9;1156.6;2021-08-08 05:30:00;2021-08-08 06:00:00;true;60.0;32.0;No weather;
2021-08-09 01:31:11;2021-08-09 09:28:46;84%;87%;;0;0;Normal;101.0;;44.3;28654.4;24738.3;573.1;2021-08-09 06:00:00;2021-08-09 06:30:00;true;0.0;32.0;No weather;
2021-08-10 01:49:38;2021-08-10 04:00:02;23%;66%;;0;8444;Normal;101.0;;81.0;7824.1;5398.6;156.5;2021-08-10 06:00:00;2021-08-10 06:30:00;true;0.0;32.0;No weather;
2021-08-11 01:58:18;2021-08-11 09:25:01;79%;62%;;0;7049;Normal;0.0;;0.0;26802.7;26266.7;536.1;;;false;0.0;32.0;No weather;
2021-08-12 01:49:41;2021-08-12 09:25:01;83%;68%;;0;8523;Normal;0.0;;0.0;27320.5;26774.1;546.4;;;false;0.0;32.0;No weather;
2021-08-13 01:38:43;2021-08-13 09:07:52;79%;83%;;0;2336;Normal;100.5;;59.0;26948.8;21918.4;1078.0;2021-08-13 06:00:00;2021-08-13 06:30:00;true;0.0;32.0;No weather;
2021-08-15 02:11:13;2021-08-15 09:02:17;72%;95%;;0;0;Normal;100.8;;49.0;24664.7;17758.6;493.3;2021-08-15 06:00:00;2021-08-15 06:30:00;true;0.0;32.0;No weather;
2021-08-22 02:43:23;2021-08-22 09:27:20;71%;0%;;0;0;Normal;100.2;;47.0;24237.2;22217.4;484.7;2021-08-22 06:00:00;2021-08-22 06:30:00;true;519.5;32.0;No weather;
2021-08-24 15:18:06;2021-08-24 16:28:45;12%;-54%;;0;0;Normal;100.6;;0.0;4238.9;2995.5;1243.4;2021-08-24 16:15:00;2021-08-24 16:45:00;true;834.1;32.0;No weather;
2021-08-24 21:40:24;2021-08-25 07:54:35;94%;45%;;0;0;Normal;100.9;;110.5;36850.8;32428.7;2456.7;2021-08-25 07:45:00;2021-08-25 08:15:00;true;1494.8;32.0;No weather;
2021-08-25 23:59:49;2021-08-26 06:16:18;37%;67%;;0;0;Normal;101.3;;102.1;22589.5;18598.7;2258.9;2021-08-26 06:15:00;2021-08-26 06:45:00;true;603.9;32.0;No weather;
2021-08-26 21:36:25;2021-08-27 08:24:43;39%;65%;;0;0;Normal;101.1;;137.8;38898.1;34749.0;4149.1;2021-08-27 08:15:00;2021-08-27 08:45:00;true;430.0;32.0;No weather;
2021-08-27 23:00:55;2021-08-28 07:49:46;41%;71%;;0;0;Normal;101.7;;123.3;31731.1;29404.2;2327.0;2021-08-28 08:15:00;2021-08-28 08:45:00;true;255.1;32.0;No weather;
2021-08-28 07:54:06;2021-08-28 08:19:28;5%;39%;;0;0;Normal;102.2;;0.0;1521.9;1491.4;30.4;2021-08-28 08:15:00;2021-08-28 08:45:00;true;0.0;32.0;No weather;
2021-08-28 23:13:21;2021-08-29 08:26:43;100%;80%;;0;14390;Normal;102.4;;32.6;33202.1;30767.3;664.0;2021-08-29 09:00:00;2021-08-29 09:30:00;true;60.0;32.0;No weather;
2021-08-30 00:30:20;2021-08-30 07:13:29;81%;85%;;0;0;Normal;101.5;;19.2;24188.9;20480.0;2096.4;2021-08-30 08:00:00;2021-08-30 08:30:00;true;0.0;32.0;No weather;
2021-08-30 23:15:11;2021-08-31 07:29:15;69%;87%;;0;0;Normal;100.5;;70.4;29643.1;24208.5;5434.6;2021-08-31 07:00:00;2021-08-31 07:30:00;true;0.0;32.0;No weather;
2021-08-31 15:51:41;2021-08-31 17:23:01;20%;41%;;0;6381;Normal;100.3;;0.0;5479.8;5370.2;109.6;2021-08-31 18:00:00;2021-08-31 18:30:00;true;0.0;32.0;No weather;
2021-09-02 00:08:36;2021-09-02 06:06:42;50%;-7%;;0;0;Normal;100.6;;70.2;21485.6;19408.6;429.7;2021-09-02 05:45:00;2021-09-02 06:15:00;true;0.0;32.0;No weather;
2021-09-02 23:06:41;2021-09-03 05:15:58;63%;-8%;;0;0;Normal;101.1;;44.0;22156.8;16986.9;443.1;2021-09-03 05:15:00;2021-09-03 05:15:00;true;0.0;32.0;No weather;
2021-09-07 23:40:48;2021-09-08 06:07:42;61%;0%;;0;6804;Normal;101.1;;56.1;23214.4;20041.8;464.3;2021-09-08 06:00:00;2021-09-08 06:30:00;true;0.0;32.0;No weather;
2021-09-08 23:19:44;2021-09-09 06:05:53;77%;97%;;0;0;Normal;100.8;;28.7;24369.4;23069.7;731.1;2021-09-09 06:00:00;2021-09-09 06:30:00;true;0.0;32.0;No weather;
2021-09-10 00:21:00;2021-09-10 06:20:21;67%;93%;;0;7858;Normal;100.4;;31.2;21560.8;18111.1;3449.7;2021-09-10 06:00:00;2021-09-10 06:30:00;true;0.0;32.0;No weather;
2021-09-11 00:58:05;2021-09-11 08:30:36;64%;88%;;0;0;Normal;101.4;;68.0;27151.0;19458.2;543.0;2021-09-11 09:00:00;2021-09-11 09:30:00;true;0.0;32.0;No weather;
2021-09-11 22:45:44;2021-09-12 06:07:10;72%;76%;;0;14375;Normal;101.7;;51.0;26486.4;22690.0;529.7;2021-09-12 06:00:00;2021-09-12 06:30:00;true;0.0;32.0;No weather;
2021-09-13 00:43:06;2021-09-13 07:08:03;73%;71%;;0;0;Normal;101.1;;28.7;23097.6;22404.6;692.9;2021-09-13 07:00:00;2021-09-13 07:30:00;true;0.0;32.0;No weather;
2021-09-14 00:12:15;2021-09-14 06:18:29;58%;75%;;0;16115;Normal;101.4;;54.1;21974.4;17579.6;439.5;2021-09-14 06:00:00;2021-09-14 06:30:00;true;0.0;32.0;No weather;
2021-09-14 23:29:07;2021-09-15 06:10:51;70%;86%;;0;7903;Normal;101.5;;42.2;24104.4;21211.9;482.1;2021-09-15 06:00:00;2021-09-15 06:30:00;true;0.0;32.0;No weather;
2021-09-15 23:14:02;2021-09-16 05:09:02;71%;90%;;0;0;Normal;101.5;;19.3;21300.0;16969.0;1562.0;2021-09-16 06:00:00;2021-09-16 06:30:00;false;0.0;32.0;No weather;
2021-09-17 00:26:35;2021-09-17 07:01:58;71%;86%;;0;0;Normal;102.4;;36.6;23723.8;22695.7;1028.0;2021-09-17 07:00:00;2021-09-17 07:30:00;true;0.0;32.0;No weather;
2021-09-18 00:30:24;2021-09-18 06:24:58;59%;86%;;0;12026;Normal;101.8;;48.9;21273.5;20351.6;425.5;2021-09-18 06:00:00;2021-09-18 06:30:00;true;0.0;32.0;No weather;
2021-09-19 00:03:30;2021-09-19 06:18:22;60%;88%;;0;16698;Normal;101.4;;53.6;22492.4;20018.2;449.8;2021-09-19 06:00:00;2021-09-19 06:30:00;true;0.0;32.0;No weather;
2021-09-19 23:35:28;2021-09-20 06:07:06;69%;95%;;0;0;Normal;102.2;;39.3;23497.5;23027.5;469.9;2021-09-20 06:00:00;2021-09-20 06:30:00;true;0.0;32.0;No weather;
2021-09-22 00:12:47;2021-09-22 06:20:33;61%;94%;;0;0;Normal;102.3;;47.5;22066.1;18314.9;441.3;2021-09-22 06:00:00;2021-09-22 06:30:00;true;0.0;32.0;No weather;
2021-09-22 22:28:52;2021-09-23 06:27:30;75%;89%;;0;0;Normal;101.7;;56.7;28718.2;24506.2;574.4;2021-09-23 06:00:00;2021-09-23 06:30:00;true;0.0;32.0;No weather;
2021-09-24 00:15:51;2021-09-24 06:18:09;65%;84%;;0;73;Normal;101.7;;69.2;21737.9;17752.6;434.8;2021-09-24 06:00:00;2021-09-24 06:30:00;true;0.0;32.0;No weather;
2021-09-24 22:54:15;2021-09-25 06:28:05;80%;85%;;0;9308;Normal;101.6;;122.1;27230.7;22964.5;544.6;2021-09-25 06:00:00;2021-09-25 06:30:00;true;0.0;32.0;No weather;
2021-09-25 23:33:53;2021-09-26 06:18:38;72%;88%;;0;8549;Normal;101.0;;85.5;24284.4;21208.4;485.7;2021-09-26 06:00:00;2021-09-26 06:30:00;true;120.0;32.0;No weather;
2021-09-27 00:01:06;2021-09-27 06:10:00;67%;92%;;0;11013;Normal;101.1;;59.6;22133.5;16673.9;442.7;2021-09-27 06:00:00;2021-09-27 06:30:00;false;0.0;32.0;No weather;
2021-09-27 22:43:13;2021-09-28 06:27:30;81%;92%;;0;8061;Normal;100.8;;84.4;27857.1;24792.8;557.1;2021-09-28 06:00:00;2021-09-28 06:30:00;true;60.0;32.0;No weather;
2021-09-29 00:16:22;2021-09-29 07:05:12;74%;88%;;0;4239;Normal;101.0;;69.9;24530.3;20932.5;490.6;2021-09-29 07:00:00;2021-09-29 07:30:00;true;0.0;32.0;No weather;
2021-10-01 00:14:10;2021-10-01 06:06:14;65%;87%;;0;8274;Normal;101.9;;64.2;21124.0;17673.7;704.1;2021-10-01 06:00:00;2021-10-01 06:30:00;true;0.0;32.0;No weather;
2021-10-02 00:21:55;2021-10-02 06:21:04;64%;94%;;0;5574;Normal;102.0;;69.4;21549.1;15659.0;2657.7;2021-10-02 06:00:00;2021-10-02 06:30:00;true;0.0;32.0;No weather;
2021-10-02 22:21:30;2021-10-03 06:03:07;78%;89%;;0;8093;Normal;101.5;;79.5;27697.5;23173.6;553.9;2021-10-03 06:00:00;2021-10-03 06:30:00;true;0.0;32.0;No weather;
2021-10-03 23:52:57;2021-10-04 06:00:27;70%;88%;;0;6689;Normal;101.5;;57.6;22050.6;17272.9;808.5;2021-10-04 06:00:00;2021-10-04 06:30:00;true;0.0;32.0;No weather;
2021-10-04 23:32:45;2021-10-05 06:16:08;75%;88%;;0;7450;Normal;102.1;;62.7;24203.3;19282.0;484.1;2021-10-05 06:00:00;2021-10-05 06:30:00;true;0.0;32.0;No weather;
2021-10-05 23:36:55;2021-10-06 06:05:17;77%;93%;;0;7244;Normal;102.6;;42.3;23302.1;16932.8;1475.8;2021-10-06 06:00:00;2021-10-06 06:30:00;true;0.0;32.0;No weather;
2021-10-07 00:25:43;2021-10-07 06:17:13;68%;95%;;0;9929;Normal;102.6;;48.9;21089.8;14973.7;421.8;2021-10-07 06:00:00;2021-10-07 06:30:00;true;0.0;32.0;No weather;
2021-10-08 02:02:16;2021-10-08 07:16:11;59%;89%;;0;7225;Normal;101.9;;51.6;18835.5;18458.8;376.7;2021-10-08 07:00:00;2021-10-08 07:30:00;true;0.0;32.0;No weather;
2021-10-08 22:13:16;2021-10-09 05:33:37;78%;75%;;0;9522;No alarm;102.4;;62.7;26420.9;22545.9;528.4;;;true;60.0;32.0;No weather;
2021-10-09 22:56:15;2021-10-10 07:16:17;93%;71%;;0;9409;Normal;102.6;;53.8;30002.3;26002.0;1100.1;2021-10-10 07:00:00;2021-10-10 07:30:00;true;0.0;32.0;No weather;
2021-10-11 00:02:14;2021-10-11 06:27:33;74%;73%;;0;1199;Normal;102.1;;47.1;23118.8;20652.8;2466.0;2021-10-11 06:00:00;2021-10-11 06:30:00;true;0.0;32.0;No weather;
2021-10-12 00:26:42;2021-10-12 06:12:09;57%;86%;;0;9395;Normal;101.9;;74.2;20727.3;18516.4;414.5;2021-10-12 06:00:00;2021-10-12 06:30:00;true;180.0;32.0;No weather;
2021-10-12 23:28:09;2021-10-13 06:27:52;75%;89%;;0;6862;Normal;101.7;;60.4;25182.5;20313.9;1511.0;2021-10-13 06:00:00;2021-10-13 06:30:00;true;0.0;32.0;No weather;
2021-10-13 23:18:47;2021-10-14 06:12:11;76%;94%;;0;8743;Normal;101.2;;56.0;24803.9;18189.5;2232.3;2021-10-14 06:00:00;2021-10-14 06:30:00;true;0.0;32.0;No weather;
2021-10-15 00:53:07;2021-10-15 07:51:45;79%;86%;;0;9216;Normal;101.2;;50.1;25118.0;21266.6;502.4;2021-10-15 07:30:00;2021-10-15 08:00:00;true;0.0;32.0;No weather;
2021-10-16 00:56:47;2021-10-16 07:32:40;72%;89%;;0;9346;Normal;101.1;;57.0;23753.3;19636.1;475.1;2021-10-16 07:30:00;2021-10-16 08:00:00;true;0.0;32.0;No weather;
2021-10-16 23:19:10;2021-10-17 06:07:51;76%;82%;;0;6449;Normal;100.2;;52.4;24521.3;21170.1;490.4;2021-10-17 06:00:00;2021-10-17 06:30:00;true;0.0;32.0;No weather;
2021-10-17 23:42:11;2021-10-18 06:05:18;67%;89%;;0;4348;Normal;100.5;;61.3;22986.5;17546.4;459.7;2021-10-18 06:00:00;2021-10-18 06:30:00;true;0.0;32.0;No weather;
2021-10-18 23:16:50;2021-10-19 06:04:11;79%;89%;;0;8276;Normal;100.9;;43.6;24440.2;19796.6;488.8;2021-10-19 06:00:00;2021-10-19 06:30:00;true;60.0;32.0;No weather;
2021-10-19 17:36:57;2021-10-19 18:05:09;6%;48%;;0;4109;Normal;100.7;;0.0;1691.4;1657.6;33.8;2021-10-19 18:15:00;2021-10-19 18:15:00;true;0.0;32.0;No weather;
2021-10-19 23:46:35;2021-10-20 06:20:07;69%;95%;;0;2830;Normal;100.8;;59.5;23612.3;18968.5;472.2;2021-10-20 06:15:00;2021-10-20 06:45:00;true;0.0;32.0;No weather;
